year,genus,species,weight,plot_type
1978,Dipodomys,spectabilis,142,Control
1978,Dipodomys,merriami,46,Control
1978,Dipodomys,merriami,50,Rodent Exclosure
1978,Dipodomys,spectabilis,142,Control
1978,Dipodomys,merriami,NA,Control
1978,Dipodomys,spectabilis,84,Control
1978,Dipodomys,merriami,42,Control
1978,Dipodomys,spectabilis,142,Control
1978,Dipodomys,spectabilis,118,Control
1978,Dipodomys,merriami,43,Control
1978,Dipodomys,spectabilis,132,Control
1978,Dipodomys,spectabilis,75,Control
1978,Dipodomys,merriami,49,Control
1978,Dipodomys,spectabilis,168,Spectab exclosure
1978,Dipodomys,merriami,43,Spectab exclosure
1978,Dipodomys,spectabilis,84,Short-term Krat Exclosure
1978,Dipodomys,merriami,NA,Control
1978,Dipodomys,spectabilis,87,Spectab exclosure
1978,Dipodomys,spectabilis,117,Control
1978,Dipodomys,merriami,42,Short-term Krat Exclosure
1978,Dipodomys,merriami,41,Rodent Exclosure
1978,Dipodomys,spectabilis,140,Spectab exclosure
1978,Dipodomys,merriami,40,Short-term Krat Exclosure
1978,Dipodomys,merriami,45,Control
1978,Dipodomys,merriami,47,Long-term Krat Exclosure
1978,Dipodomys,merriami,48,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,89,Spectab exclosure
1978,Dipodomys,merriami,51,Short-term Krat Exclosure
1978,Dipodomys,merriami,47,Control
1978,Dipodomys,spectabilis,149,Control
1978,Dipodomys,spectabilis,124,Spectab exclosure
1978,Dipodomys,spectabilis,73,Short-term Krat Exclosure
1978,Dipodomys,merriami,48,Control
1978,Dipodomys,spectabilis,139,Spectab exclosure
1978,Dipodomys,merriami,41,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,123,Short-term Krat Exclosure
1978,Dipodomys,merriami,41,Control
1978,Dipodomys,spectabilis,114,Control
1978,Dipodomys,spectabilis,59,Spectab exclosure
1978,Dipodomys,spectabilis,90,Spectab exclosure
1978,Dipodomys,merriami,45,Short-term Krat Exclosure
1978,Dipodomys,merriami,43,Control
1978,Dipodomys,spectabilis,91,Control
1978,Dipodomys,spectabilis,50,Spectab exclosure
1978,Dipodomys,merriami,44,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,113,Spectab exclosure
1978,Dipodomys,merriami,36,Spectab exclosure
1978,Dipodomys,spectabilis,90,Spectab exclosure
1978,Dipodomys,merriami,50,Spectab exclosure
1978,Dipodomys,spectabilis,137,Rodent Exclosure
1978,Dipodomys,spectabilis,57,Rodent Exclosure
1978,Dipodomys,spectabilis,121,Control
1978,Dipodomys,merriami,31,Short-term Krat Exclosure
1978,Dipodomys,merriami,41,Control
1978,Dipodomys,merriami,37,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,83,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,116,Control
1978,Dipodomys,spectabilis,74,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,130,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,NA,Control
1978,Dipodomys,merriami,40,Short-term Krat Exclosure
1978,Dipodomys,merriami,41,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,83,Control
1978,Dipodomys,merriami,48,Rodent Exclosure
1978,Dipodomys,merriami,41,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,118,Control
1978,Dipodomys,spectabilis,102,Short-term Krat Exclosure
1978,Dipodomys,merriami,42,Control
1978,Dipodomys,merriami,29,Control
1978,Dipodomys,merriami,23,Control
1978,Dipodomys,spectabilis,138,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,131,Control
1978,Dipodomys,merriami,41,Control
1978,Dipodomys,spectabilis,115,Control
1978,Dipodomys,spectabilis,121,Control
1978,Dipodomys,merriami,38,Control
1978,Dipodomys,spectabilis,126,Control
1978,Dipodomys,spectabilis,120,Control
1978,Dipodomys,merriami,29,Control
1978,Dipodomys,merriami,43,Short-term Krat Exclosure
1978,Dipodomys,merriami,41,Long-term Krat Exclosure
1978,Dipodomys,spectabilis,68,Control
1978,Dipodomys,spectabilis,83,Control
1978,Dipodomys,merriami,NA,Control
1978,Dipodomys,spectabilis,97,Control
1978,Dipodomys,merriami,21,Control
1978,Dipodomys,merriami,21,Control
1978,Dipodomys,merriami,44,Control
1978,Dipodomys,ordii,18,Control
1978,Dipodomys,merriami,40,Control
1978,Dipodomys,merriami,41,Control
1978,Dipodomys,spectabilis,129,Spectab exclosure
1978,Dipodomys,spectabilis,148,Control
1978,Dipodomys,merriami,42,Spectab exclosure
1978,Dipodomys,merriami,41,Control
1978,Dipodomys,spectabilis,108,Control
1978,Dipodomys,spectabilis,160,Spectab exclosure
1978,Dipodomys,ordii,54,Control
1978,Dipodomys,spectabilis,125,Control
1978,Dipodomys,spectabilis,100,Spectab exclosure
1978,Dipodomys,merriami,21,Spectab exclosure
1978,Dipodomys,merriami,49,Control
1978,Dipodomys,merriami,35,Spectab exclosure
1978,Dipodomys,ordii,37,Spectab exclosure
1978,Dipodomys,spectabilis,64,Spectab exclosure
1978,Dipodomys,spectabilis,131,Spectab exclosure
1978,Dipodomys,spectabilis,54,Spectab exclosure
1978,Dipodomys,merriami,44,Control
1978,Dipodomys,spectabilis,90,Spectab exclosure
1978,Dipodomys,merriami,39,Spectab exclosure
1978,Dipodomys,spectabilis,114,Control
1978,Dipodomys,spectabilis,90,Control
1978,Dipodomys,merriami,46,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,110,Control
1978,Dipodomys,spectabilis,119,Control
1978,Dipodomys,merriami,29,Control
1978,Dipodomys,merriami,48,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,124,Spectab exclosure
1978,Dipodomys,spectabilis,84,Control
1978,Dipodomys,merriami,43,Control
1978,Dipodomys,merriami,43,Control
1978,Dipodomys,merriami,40,Spectab exclosure
1978,Dipodomys,spectabilis,120,Control
1978,Dipodomys,ordii,55,Control
1978,Dipodomys,merriami,26,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,115,Control
1978,Dipodomys,merriami,45,Control
1978,Dipodomys,spectabilis,70,Spectab exclosure
1978,Dipodomys,spectabilis,123,Control
1978,Dipodomys,merriami,16,Control
1978,Dipodomys,merriami,42,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,125,Control
1978,Dipodomys,merriami,19,Control
1978,Dipodomys,ordii,55,Control
1978,Dipodomys,spectabilis,117,Control
1978,Dipodomys,spectabilis,133,Control
1978,Dipodomys,merriami,36,Spectab exclosure
1978,Dipodomys,spectabilis,71,Spectab exclosure
1978,Dipodomys,merriami,29,Control
1978,Dipodomys,spectabilis,99,Control
1978,Dipodomys,merriami,39,Control
1978,Dipodomys,spectabilis,94,Spectab exclosure
1978,Dipodomys,spectabilis,100,Spectab exclosure
1978,Dipodomys,spectabilis,98,Control
1978,Dipodomys,merriami,43,Control
1978,Dipodomys,ordii,23,Control
1978,Dipodomys,merriami,26,Control
1978,Dipodomys,spectabilis,124,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,84,Control
1978,Dipodomys,merriami,24,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,NA,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,122,Control
1978,Dipodomys,merriami,46,Control
1978,Dipodomys,spectabilis,149,Control
1978,Dipodomys,merriami,23,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,136,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,102,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,122,Control
1978,Dipodomys,merriami,40,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,71,Rodent Exclosure
1978,Dipodomys,merriami,42,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,160,Spectab exclosure
1978,Dipodomys,spectabilis,82,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,134,Rodent Exclosure
1978,Dipodomys,merriami,38,Short-term Krat Exclosure
1978,Dipodomys,merriami,40,Spectab exclosure
1978,Dipodomys,merriami,37,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,107,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,100,Spectab exclosure
1978,Dipodomys,spectabilis,32,Short-term Krat Exclosure
1978,Dipodomys,ordii,38,Spectab exclosure
1978,Dipodomys,spectabilis,73,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,134,Spectab exclosure
1978,Dipodomys,spectabilis,119,Control
1978,Dipodomys,merriami,50,Rodent Exclosure
1978,Dipodomys,merriami,43,Control
1978,Dipodomys,spectabilis,59,Spectab exclosure
1978,Dipodomys,merriami,48,Rodent Exclosure
1978,Dipodomys,spectabilis,58,Spectab exclosure
1978,Dipodomys,merriami,41,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,81,Control
1978,Dipodomys,spectabilis,93,Control
1978,Dipodomys,merriami,28,Control
1978,Dipodomys,merriami,24,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,127,Spectab exclosure
1978,Dipodomys,merriami,44,Control
1978,Dipodomys,merriami,35,Control
1978,Dipodomys,merriami,17,Control
1978,Dipodomys,spectabilis,122,Control
1978,Dipodomys,spectabilis,122,Control
1978,Dipodomys,merriami,32,Short-term Krat Exclosure
1978,Dipodomys,merriami,48,Control
1978,Dipodomys,spectabilis,95,Control
1978,Dipodomys,merriami,45,Control
1978,Dipodomys,ordii,51,Control
1978,Dipodomys,merriami,47,Control
1978,Dipodomys,spectabilis,119,Control
1978,Dipodomys,spectabilis,124,Control
1978,Dipodomys,spectabilis,87,Control
1978,Dipodomys,spectabilis,85,Short-term Krat Exclosure
1978,Dipodomys,merriami,NA,Control
1978,Dipodomys,merriami,36,Spectab exclosure
1978,Dipodomys,spectabilis,123,Control
1978,Dipodomys,spectabilis,111,Control
1978,Dipodomys,merriami,39,Control
1978,Dipodomys,merriami,27,Control
1978,Dipodomys,spectabilis,105,Control
1978,Dipodomys,spectabilis,132,Control
1978,Dipodomys,merriami,45,Control
1978,Dipodomys,spectabilis,96,Control
1978,Dipodomys,merriami,40,Control
1978,Dipodomys,spectabilis,120,Control
1978,Dipodomys,merriami,43,Control
1978,Dipodomys,merriami,46,Control
1978,Dipodomys,merriami,43,Control
1978,Dipodomys,spectabilis,86,Spectab exclosure
1978,Dipodomys,merriami,34,Spectab exclosure
1978,Dipodomys,spectabilis,106,Control
1978,Dipodomys,spectabilis,98,Spectab exclosure
1978,Dipodomys,ordii,33,Control
1978,Dipodomys,merriami,46,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,130,Control
1978,Dipodomys,spectabilis,106,Short-term Krat Exclosure
1978,Dipodomys,merriami,39,Control
1978,Dipodomys,merriami,45,Spectab exclosure
1978,Dipodomys,merriami,36,Control
1978,Dipodomys,merriami,24,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,120,Control
1978,Dipodomys,merriami,48,Rodent Exclosure
1978,Dipodomys,merriami,29,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,131,Short-term Krat Exclosure
1978,Dipodomys,merriami,34,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,101,Spectab exclosure
1978,Dipodomys,merriami,37,Short-term Krat Exclosure
1978,Dipodomys,merriami,47,Rodent Exclosure
1978,Dipodomys,spectabilis,133,Rodent Exclosure
1978,Dipodomys,spectabilis,63,Spectab exclosure
1978,Dipodomys,merriami,46,Rodent Exclosure
1978,Dipodomys,spectabilis,81,Control
1978,Dipodomys,spectabilis,71,Rodent Exclosure
1978,Dipodomys,spectabilis,65,Spectab exclosure
1978,Dipodomys,spectabilis,80,Control
1978,Dipodomys,spectabilis,130,Spectab exclosure
1978,Dipodomys,merriami,47,Control
1978,Dipodomys,spectabilis,118,Control
1978,Dipodomys,spectabilis,91,Control
1978,Dipodomys,spectabilis,120,Control
1978,Dipodomys,merriami,45,Control
1978,Dipodomys,spectabilis,122,Control
1978,Dipodomys,merriami,37,Control
1978,Dipodomys,merriami,36,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,95,Control
1978,Dipodomys,spectabilis,123,Control
1978,Dipodomys,merriami,17,Control
1978,Dipodomys,merriami,50,Control
1978,Dipodomys,spectabilis,126,Control
1978,Dipodomys,merriami,44,Control
1978,Dipodomys,merriami,44,Control
1978,Dipodomys,merriami,39,Spectab exclosure
1978,Dipodomys,spectabilis,115,Control
1978,Dipodomys,ordii,38,Control
1978,Dipodomys,spectabilis,138,Control
1978,Dipodomys,spectabilis,105,Control
1978,Dipodomys,merriami,43,Control
1978,Dipodomys,merriami,32,Control
1978,Dipodomys,merriami,36,Control
1978,Dipodomys,merriami,40,Spectab exclosure
1978,Dipodomys,merriami,36,Control
1978,Dipodomys,spectabilis,139,Spectab exclosure
1978,Dipodomys,spectabilis,108,Control
1978,Dipodomys,merriami,39,Control
1978,Dipodomys,merriami,43,Short-term Krat Exclosure
1978,Dipodomys,merriami,48,Rodent Exclosure
1978,Dipodomys,merriami,33,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,165,Control
1978,Dipodomys,merriami,41,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,112,Short-term Krat Exclosure
1978,Dipodomys,merriami,35,Control
1978,Dipodomys,spectabilis,100,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,NA,Short-term Krat Exclosure
1978,Dipodomys,merriami,34,Control
1978,Dipodomys,spectabilis,88,Rodent Exclosure
1978,Dipodomys,merriami,31,Control
1978,Dipodomys,spectabilis,123,Control
1978,Dipodomys,spectabilis,137,Rodent Exclosure
1978,Dipodomys,spectabilis,NA,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,NA,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,96,Control
1978,Dipodomys,merriami,41,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,100,Spectab exclosure
1978,Dipodomys,merriami,40,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,130,Spectab exclosure
1978,Dipodomys,spectabilis,98,Short-term Krat Exclosure
1978,Dipodomys,merriami,34,Short-term Krat Exclosure
1978,Dipodomys,merriami,36,Short-term Krat Exclosure
1978,Dipodomys,merriami,36,Control
1978,Dipodomys,merriami,49,Rodent Exclosure
1978,Dipodomys,merriami,30,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,83,Control
1978,Dipodomys,spectabilis,88,Spectab exclosure
1978,Dipodomys,merriami,47,Control
1978,Dipodomys,merriami,43,Control
1978,Dipodomys,spectabilis,136,Spectab exclosure
1978,Dipodomys,spectabilis,82,Control
1978,Dipodomys,spectabilis,70,Spectab exclosure
1978,Dipodomys,spectabilis,119,Control
1978,Dipodomys,spectabilis,115,Rodent Exclosure
1978,Dipodomys,merriami,NA,Control
1978,Dipodomys,merriami,46,Control
1978,Dipodomys,spectabilis,107,Control
1978,Dipodomys,spectabilis,126,Control
1978,Dipodomys,merriami,45,Control
1978,Dipodomys,spectabilis,122,Control
1978,Dipodomys,merriami,39,Short-term Krat Exclosure
1978,Dipodomys,merriami,31,Control
1978,Dipodomys,merriami,30,Control
1978,Dipodomys,spectabilis,124,Control
1978,Dipodomys,ordii,54,Control
1978,Dipodomys,spectabilis,133,Spectab exclosure
1978,Dipodomys,spectabilis,122,Control
1978,Dipodomys,spectabilis,110,Control
1978,Dipodomys,merriami,52,Control
1978,Dipodomys,merriami,49,Control
1978,Dipodomys,merriami,43,Spectab exclosure
1978,Dipodomys,spectabilis,128,Control
1978,Dipodomys,spectabilis,136,Control
1978,Dipodomys,spectabilis,100,Spectab exclosure
1978,Dipodomys,merriami,44,Control
1978,Dipodomys,merriami,40,Control
1978,Dipodomys,merriami,41,Spectab exclosure
1978,Dipodomys,spectabilis,127,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,134,Control
1978,Dipodomys,spectabilis,125,Control
1978,Dipodomys,spectabilis,100,Control
1978,Dipodomys,merriami,37,Control
1978,Dipodomys,merriami,40,Control
1978,Dipodomys,spectabilis,114,Spectab exclosure
1978,Dipodomys,spectabilis,110,Control
1978,Dipodomys,merriami,41,Control
1978,Dipodomys,merriami,47,Control
1978,Dipodomys,merriami,46,Short-term Krat Exclosure
1978,Dipodomys,merriami,40,Control
1978,Dipodomys,spectabilis,107,Short-term Krat Exclosure
1978,Dipodomys,merriami,39,Control
1978,Dipodomys,merriami,NA,Short-term Krat Exclosure
1978,Dipodomys,merriami,47,Control
1978,Dipodomys,spectabilis,134,Short-term Krat Exclosure
1978,Dipodomys,merriami,39,Rodent Exclosure
1978,Dipodomys,spectabilis,86,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,158,Control
1978,Dipodomys,spectabilis,118,Control
1978,Dipodomys,spectabilis,123,Spectab exclosure
1978,Dipodomys,merriami,41,Control
1978,Dipodomys,merriami,49,Rodent Exclosure
1978,Dipodomys,spectabilis,124,Spectab exclosure
1978,Dipodomys,merriami,42,Control
1978,Dipodomys,spectabilis,NA,Control
1978,Dipodomys,spectabilis,106,Short-term Krat Exclosure
1978,Dipodomys,merriami,38,Short-term Krat Exclosure
1978,Dipodomys,merriami,47,Control
1978,Dipodomys,spectabilis,114,Short-term Krat Exclosure
1978,Dipodomys,merriami,NA,Long-term Krat Exclosure
1978,Dipodomys,spectabilis,140,Rodent Exclosure
1978,Dipodomys,ordii,45,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,112,Short-term Krat Exclosure
1978,Dipodomys,merriami,47,Control
1978,Dipodomys,merriami,NA,Short-term Krat Exclosure
1978,Dipodomys,merriami,38,Rodent Exclosure
1978,Dipodomys,spectabilis,77,Control
1978,Dipodomys,spectabilis,126,Rodent Exclosure
1978,Dipodomys,spectabilis,138,Spectab exclosure
1978,Dipodomys,spectabilis,125,Control
1978,Dipodomys,spectabilis,106,Rodent Exclosure
1978,Dipodomys,merriami,43,Short-term Krat Exclosure
1978,Dipodomys,merriami,38,Short-term Krat Exclosure
1978,Dipodomys,merriami,37,Control
1978,Dipodomys,merriami,NA,Spectab exclosure
1978,Dipodomys,spectabilis,120,Spectab exclosure
1978,Dipodomys,merriami,38,Spectab exclosure
1978,Dipodomys,spectabilis,125,Spectab exclosure
1978,Dipodomys,spectabilis,NA,Spectab exclosure
1978,Dipodomys,merriami,51,Spectab exclosure
1978,Dipodomys,merriami,41,Short-term Krat Exclosure
1978,Dipodomys,merriami,45,Control
1978,Dipodomys,spectabilis,118,Control
1978,Dipodomys,spectabilis,108,Control
1978,Dipodomys,merriami,45,Control
1978,Dipodomys,merriami,35,Short-term Krat Exclosure
1978,Dipodomys,ordii,50,Control
1978,Dipodomys,merriami,41,Control
1978,Dipodomys,spectabilis,112,Control
1978,Dipodomys,merriami,41,Spectab exclosure
1978,Dipodomys,spectabilis,129,Spectab exclosure
1978,Dipodomys,spectabilis,131,Short-term Krat Exclosure
1978,Dipodomys,ordii,45,Control
1978,Dipodomys,merriami,41,Control
1978,Dipodomys,merriami,40,Control
1978,Dipodomys,spectabilis,134,Control
1978,Dipodomys,spectabilis,132,Spectab exclosure
1978,Dipodomys,merriami,42,Control
1978,Dipodomys,spectabilis,121,Control
1978,Dipodomys,spectabilis,120,Control
1978,Dipodomys,spectabilis,98,Spectab exclosure
1978,Dipodomys,spectabilis,124,Control
1978,Dipodomys,spectabilis,129,Control
1978,Dipodomys,merriami,48,Control
1978,Dipodomys,spectabilis,118,Control
1978,Dipodomys,merriami,37,Spectab exclosure
1978,Dipodomys,spectabilis,99,Spectab exclosure
1978,Dipodomys,merriami,38,Control
1978,Dipodomys,merriami,41,Control
1978,Dipodomys,merriami,35,Control
1978,Dipodomys,merriami,36,Control
1978,Dipodomys,merriami,37,Control
1978,Dipodomys,spectabilis,131,Rodent Exclosure
1978,Dipodomys,merriami,37,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,113,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,112,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,121,Control
1978,Dipodomys,spectabilis,149,Control
1978,Dipodomys,spectabilis,110,Short-term Krat Exclosure
1978,Dipodomys,merriami,38,Short-term Krat Exclosure
1978,Dipodomys,merriami,39,Control
1978,Dipodomys,spectabilis,115,Control
1978,Dipodomys,spectabilis,135,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,102,Short-term Krat Exclosure
1978,Dipodomys,merriami,45,Control
1978,Dipodomys,merriami,42,Control
1978,Dipodomys,merriami,46,Rodent Exclosure
1978,Dipodomys,spectabilis,106,Short-term Krat Exclosure
1978,Dipodomys,spectabilis,120,Control
1978,Dipodomys,merriami,37,Short-term Krat Exclosure
1978,Dipodomys,merriami,45,Short-term Krat Exclosure
1978,Dipodomys,merriami,39,Short-term Krat Exclosure
1978,Dipodomys,merriami,42,Spectab exclosure
1978,Dipodomys,merriami,37,Control
1978,Dipodomys,spectabilis,120,Control
1978,Dipodomys,spectabilis,116,Control
1978,Dipodomys,spectabilis,124,Control
1978,Dipodomys,merriami,39,Spectab exclosure
1978,Dipodomys,spectabilis,133,Spectab exclosure
1978,Dipodomys,spectabilis,125,Spectab exclosure
1978,Dipodomys,merriami,38,Spectab exclosure
1978,Dipodomys,merriami,32,Control
1978,Dipodomys,merriami,40,Control
1978,Dipodomys,ordii,54,Control
1978,Dipodomys,spectabilis,126,Spectab exclosure
1978,Dipodomys,spectabilis,136,Spectab exclosure
1978,Dipodomys,spectabilis,137,Control
1978,Dipodomys,merriami,37,Control
1978,Dipodomys,merriami,39,Spectab exclosure
1978,Dipodomys,merriami,42,Control
1978,Dipodomys,ordii,45,Control
1978,Dipodomys,merriami,39,Spectab exclosure
1978,Dipodomys,spectabilis,130,Spectab exclosure
1978,Dipodomys,spectabilis,101,Spectab exclosure
1978,Dipodomys,ordii,45,Control
1978,Dipodomys,spectabilis,129,Control
1978,Dipodomys,merriami,45,Control
1978,Dipodomys,merriami,45,Control
1978,Dipodomys,spectabilis,130,Short-term Krat Exclosure
1978,Dipodomys,merriami,39,Spectab exclosure
1978,Dipodomys,spectabilis,108,Spectab exclosure
1978,Dipodomys,merriami,49,Control
1978,Dipodomys,merriami,39,Control
1978,Dipodomys,merriami,43,Short-term Krat Exclosure
1978,Dipodomys,merriami,36,Control
1978,Dipodomys,merriami,41,Short-term Krat Exclosure
1978,Dipodomys,merriami,40,Short-term Krat Exclosure
